graph20_40_852.txt: 
Min Cuts: 37 
R Size | Number of Cuts
     4 |             3
     5 |             2
     6 |             1
     7 |             1
     8 |             0
     9 |             1
    10 |             1
    11 |             3
    12 |             5
    13 |             4
    14 |             8
    15 |             7
    16 |             9
    17 |            13
    18 |             6
    19 |             0

graph20_40_849.txt: 
Min Cuts: 85 
R Size | Number of Cuts
     1 |             7
     2 |             5
     3 |             3
     4 |             2
     5 |             3
     6 |             2
     7 |             2
     8 |             0
     9 |             0
    10 |             0
    11 |             3
    12 |             1
    13 |             3
    14 |             4
    15 |             7
    16 |            15
    17 |            10
    18 |             8
    19 |             0

graph20_40_435.txt: 
Min Cuts: 85 
R Size | Number of Cuts
     1 |             5
     2 |             8
     3 |             8
     4 |             4
     5 |             5
     6 |             2
     7 |             1
     8 |             3
     9 |             3
    10 |             3
    11 |             0
    12 |             3
    13 |             3
    14 |             3
    15 |             4
    16 |             7
    17 |             5
    18 |            11
    19 |             0

graph20_40_47.txt: 
Min Cuts: 85 
R Size | Number of Cuts
     1 |             2
     2 |             4
     3 |             3
     4 |             2
     5 |             1
     6 |             0
     7 |             0
     8 |             0
     9 |             1
    10 |             0
    11 |             3
    12 |             5
    13 |             4
    14 |             5
    15 |            11
    16 |             8
    17 |            12
    18 |            10
    19 |             0

graph20_40_140.txt: 
Min Cuts: 85 
R Size | Number of Cuts
     1 |             5
     2 |             5
     3 |             2
     4 |             4
     5 |             4
     6 |             3
     7 |             2
     8 |             3
     9 |             3
    10 |             1
    11 |             1
    12 |             1
    13 |             6
