graph20_40_852.txt: 
Min Cuts: 37 
S Size | Number of Cuts
     6 |             0
     7 |             0
     8 |             1
     9 |             0
    10 |             0
    11 |             0
    12 |             1
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             0
    18 |             4
    19 |            10

graph20_40_430.txt: 
Min Cuts: 97 
S Size | Number of Cuts
     1 |            31
     2 |            13
     3 |            14
     4 |             3
     5 |             2
     6 |             8
     7 |             6
     8 |             5
     9 |             0
    10 |             0
    11 |             1
    12 |             0
    13 |             0
    14 |             2
    15 |             4
    16 |             0
    17 |             1
    18 |             2
    19 |             5

graph20_40_486.txt: 
Min Cuts: 97 
S Size | Number of Cuts
     1 |            28
     2 |            17
     3 |            13
     4 |            18
     5 |             3
     6 |             1
     7 |             2
     8 |             0
     9 |             0
    10 |             0
    11 |             1
    12 |             0
    13 |             0
    14 |             0
    15 |             2
    16 |             3
    17 |             2
    18 |             1
    19 |             6

graph20_40_736.txt: 
Min Cuts: 97 
S Size | Number of Cuts
     1 |            13
     2 |            10
     3 |             9
     4 |            12
     5 |             4
     6 |             1
     7 |            10
     8 |            13
     9 |             4
    10 |             0
    11 |             1
    12 |             1
    13 |             0
    14 |             2
    15 |             3
    16 |             3
    17 |             5
    18 |             1
    19 |             5

graph20_40_110.txt: 
Min Cuts: 97 
S Size | Number of Cuts
     1 |            27
     2 |            18
     3 |             4
     4 |             2
     5 |             8
     6 |             5
     7 |             6
     8 |             0
     9 |             1
    10 |             1
    11 |             0
    12 |             0
    13 |             5
    14 |             3
    15 |             5
