graph20_70_802.txt: 
Min Cuts: 32 
S Size | Number of Cuts
graph20_70_740.txt: 
Min Cuts: 61 
R Size | Number of Cuts
     1 |             4
     2 |             2
     3 |             0
     4 |             1
     5 |             1
     6 |             1
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             1
    12 |             0
    13 |             0
    14 |             0
    15 |             2
    16 |             7
    17 |             7
    18 |            21
    19 |             0

graph20_70_9.txt: 
Min Cuts: 61 
R Size | Number of Cuts
     1 |             6
     2 |             0
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             2
    16 |            11
    17 |             2
    18 |            25
    19 |             0

graph20_70_631.txt: 
Min Cuts: 61 
R Size | Number of Cuts
     1 |             7
     2 |             2
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             4
    17 |             2
    18 |            32
    19 |             0

graph20_70_602.txt: 
Min Cuts: 61 
R Size | Number of Cuts
     1 |             3
     2 |             1
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             3
    16 |             0
    17 |             0
    18 |            38
    19 |             0

graph20_70_777.txt: 
Min Cuts: 61 
R Size | Number of Cuts
     1 |             8
     2 |             3
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
