graph20_70_577.txt: 
Min Cuts: 38 
S Size | Number of Cuts
graph20_70_88.txt: 
Min Cuts: 50 
S Size | Number of Cuts
     1 |            15
     2 |             4
     3 |             1
     4 |             2
     5 |             2
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             1
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             3
    18 |             8
    19 |            14

graph20_70_551.txt: 
Min Cuts: 51 
S Size | Number of Cuts
     1 |            16
     2 |             8
     3 |             3
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             4
    18 |             4
    19 |            15

graph20_70_458.txt: 
Min Cuts: 51 
S Size | Number of Cuts
     1 |            17
     2 |             4
     3 |             3
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             1
    13 |             0
    14 |             0
    15 |             1
    16 |             0
    17 |             2
    18 |             8
    19 |            14

graph20_70_196.txt: 
Min Cuts: 51 
S Size | Number of Cuts
     1 |            17
     2 |             5
     3 |             3
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             2
    16 |             0
    17 |             3
    18 |             5
    19 |            16

graph20_70_661.txt: 
Min Cuts: 51 
S Size | Number of Cuts
     1 |            14
     2 |             5
     3 |             4
     4 |             3
     5 |             2
     6 |             0
     7 |             1
     8 |             0
